Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
7/6/2023 7:00,989.1118774,19.63030243,99.99694824,20.31959343,76.26988983,84.05902863,59.6031456,62.74855042,34.06751633,32.24594879,21.328125,20.2578125,348.9940796
7/6/2023 8:00,989.3234253,23.5777359,99.52392578,24.37309074,173.0608826,181.2708435,155.4638824,160.9832153,114.2860718,110.6724396,21.2265625,21.1953125,895.7373352
7/6/2023 9:00,989.1082153,34.40407562,72.81188965,31.88087273,222.8448944,311.1321716,231.2232056,251.1967468,152.6359253,154.8904724,21.15625,24.0390625,1323.923416
7/6/2023 10:00,988.8087768,34.91382217,72.09421794,32.23586814,214.8839111,282.9122009,207.1396904,225.5277455,138.7849515,143.6210759,21.36848958,25.08203125,1212.869575
7/6/2023 11:00,988.5093384,35.42356872,71.37654623,32.59086355,206.9229279,254.6922302,183.0561753,199.8587443,124.9339778,132.3516795,21.58072917,26.125,1101.815735
7/6/2023 12:00,988.2098999,35.93331528,70.65887452,32.94585896,198.9619446,226.4722595,158.9726601,174.189743,111.083004,121.082283,21.79296875,27.16796875,990.7618942
7/6/2023 13:00,987.9104614,36.44306183,69.9412028,33.30085436,191.0009613,198.2522888,134.8891449,148.5207418,97.23203023,109.8128866,22.00520833,28.2109375,879.7080536
7/6/2023 14:00,987.611023,36.95280838,69.22353109,33.65584977,183.0399781,170.0323181,110.8056297,122.8517405,83.38105647,98.54349009,22.21744792,29.25390625,768.654213
7/6/2023 15:00,987.3115845,37.46255493,68.50585938,34.01084518,175.0789948,141.8123474,86.72211456,97.18273926,69.5300827,87.27409363,22.4296875,30.296875,657.6003724
7/6/2023 16:00,987.6289673,28.9709549,80.87463379,27.98347282,127.3448639,110.4217453,60.80928802,73.07893372,51.54957581,75.97559357,22.7578125,28,499.1800003
7/6/2023 17:00,987.2805176,26.58058929,82.9864502,26.19087029,169.6558533,193.2577209,122.1015625,149.7365723,95.55812836,139.9922638,23.0078125,26.59375,870.3021012
7/6/2023 18:00,988.2561035,24.7313385,90.16113281,24.56947136,26.33359337,24.96784973,20.1191597,22.41583061,15.78008652,20.86001968,23.15625,25.5546875,130.4765396
7/6/2023 19:00,990.2370605,22.33254242,93.54858398,22.66105461,6.38158226,7.008718967,5.155733585,5.660753727,3.569655657,5.460738182,23.21875,24.1484375,33.23718238
7/6/2023 20:00,990.2312012,20.76649475,94.36340332,21.2058239,4.878091812,6.456556797,4.499501228,5.56658411,4.144971371,6.942609787,23.2109375,23.3984375,32.48831511
7/6/2023 21:00,989.3230591,19.82978821,99.99694824,20.54618645,0.063020565,0.055379149,0.025188722,0.025896564,0.014720229,0.024142211,23.1484375,22.703125,0.20834744
7/6/2023 22:00,989.3839722,19.01108551,99.99694824,19.79591179,0,0,0,0,0,0,23.046875,22.1875,0
7/6/2023 23:00,989.6850586,18.82565308,99.99694824,19.56931877,0,0,0,0,0,0,22.921875,21.7578125,0
7/7/2023 0:00,990.2357178,18.63965607,99.99694824,19.47868156,0,0,0,0,0,0,22.78125,21.40625,0
7/7/2023 1:00,989.5618896,17.61754608,99.99694824,18.46656609,0,0,0,0,0,0,22.640625,20.8984375,0
7/7/2023 2:00,989.2298584,16.78029633,99.99694824,17.80692863,0,0,0,0,0,0,22.4921875,20.390625,0
7/7/2023 3:00,989.241394,16.79322052,99.99694824,17.82707024,0,0,0,0,0,0,22.34375,20.09375,0
7/7/2023 4:00,989.0843506,17.69958496,99.99694824,18.6830883,0.006001958,0.004886395,0.001325722,0.002354233,0.001226686,0.001149629,22.1796875,20.125,0.016944624
7/7/2023 5:00,989.3306885,18.06314087,99.99694824,18.94996452,6.966773033,7.163455009,4.720896721,5.142822266,3.377066135,5.37451601,22.03125,20.1484375,32.74552917
7/7/2023 6:00,989.795105,18.63459778,99.99694824,19.39307976,63.04306793,74.52729797,52.59935379,61.21358871,38.38545227,56.6399231,21.875,20.2734375,346.4086838
7/7/2023 7:00,990.2182007,19.6550293,99.99694824,20.20881462,93.10425568,98.19125366,69.89485168,82.92744446,54.1896553,76.57297516,21.7578125,20.5,474.8804359
7/7/2023 8:00,990.5928345,20.63388062,99.99694824,20.83823967,47.90613174,53.80246735,40.73944473,46.59851074,29.42696571,38.42635345,21.640625,20.8046875,256.8998737
7/7/2023 9:00,990.8009644,22.97312164,95.17211914,22.78190422,288.1333923,329.4713135,225.306488,271.6402283,173.6205139,251.7687683,21.5546875,21.4296875,1539.940704
